"https://winnipeg.ca/police/press/2021/01jan/2021_01_31.stm"|"January 31, 2021"|"Break & Enters Arrest: C20-299084"|"Stabbing Investigation: C21-23504"|"Stabbing Investigation: C21-24069"|"Stabbing Investigation: C21-24236"|"Suspicious Death Investigation: C21-24453"
"https://winnipeg.ca/police/press/2018/09sep/2018_09_07.aspx"|"September 7, 2018"|"Fatal Collision – Public Assistance Requested: C18-193960"|"Drug/Firearm Offences – Arrests: C18-195087"|"Weapons – Arrest: C18-196212"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/09sep/2018_09_06.aspx"|"September 6, 2018"|"Aggravated Assault – Public Assistance Requested: C18-188768"|"Human Trafficking/Aggravated Assault – Arrest: C18-169291"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/09sep/2018_09_05.aspx"|"September 5, 2018"|"Unlawfully at Large - Arrest: C18-193371"|"Fatal Motor Vehicle Collision: C18-193960"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/09sep/2018_09_03.aspx"|"Server Error in '/Police' Application."|"The resource cannot be found."
"https://winnipeg.ca/police/press/2018/09sep/2018_09_02.aspx"|"September 2, 2018"|"Aggravated Assault - Arrest: C18-190777"|"Aggravated Assault – Investigation: C18-191634"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/09sep/2018_09_01.aspx"|"September 1, 2018"|"Impaired Dirving - Arrest: C18-189859"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/10oct/2018_10_31.aspx"|"October 31, 2018"|"2018 Winnipeg Police Service Flight Operations Unit Survey"|"Weapons - Arrests: C18-240306"|"Robbery - Arrest: C18-240452"|"Missing Person – Request for Public Assistance: C18-117917"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/10oct/2018_10_30.aspx"|"October 30, 2018"|"Stabbing - Investigation: C18-239483"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/10oct/2018_10_29.aspx"|"October 29, 2018"|"Community Notification - Winston THOMAS"|"Commercial Vehicle Road Safety Inspections"|"Weekend Overview"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/10oct/2018_10_28.aspx"|"October 28, 2018"|"Fire – Update: C18-236475"|"Arsons – Arrest: C18-236520"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/10oct/2018_10_26.aspx"|"October 26, 2018"|"MISSING PERSON – Sherisa Robyn GRETSINGER - C18 155585"|"Fire – Investigation: C18-236475"|"Armed and Barricaded – Arrest: C18-236082"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/10oct/2018_10_25.aspx"|"October 25, 2018"|"Toy Mountain Campaign starts early with the Support of Winnipeg Police Services, Fire and Paramedic Services, Retired Firefighters Association and The Winnipeg Blue Bombers"|"Assault Peace Officer – Arrest: C18-233871"|"Sexual Assault – Arrest: C18-235279"|"Attempt Murder – Investigation: C18-229228"|"Armed and Barricaded – Resolved: C18-236082"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/10oct/2018_10_24.aspx"|"October 24, 2018"|"OPERATION NORTHERN SPOTLIGHT"|"RoadWatch"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/10oct/2018_10_23.aspx"|"October 23, 2018"|"Commercial Robbery – Arrests: C18-233198"|"Drug Investigation – Arrests: R18-63396"|"Stolen Vehicle – Arrest: C18-233750"|"Drug Investigation – Arrests: C18-233368"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/10oct/2018_10_21.aspx"|"October 21, 2018"|"Serious Motor Vehicle Collision: C18-232545"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/10oct/2018_10_19.aspx"|"October 19, 2018"|"Weapons – Arrest: C18-230134"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/10oct/2018_10_18.aspx"|"October 18, 2018"|"Bomb Threat – Arrest: C18-229531"|"Missing Person: Peter WASYLIW: C18-228071"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/10oct/2018_10_17.aspx"|"October 17, 2018"|"Serious Assault - Investigation: C18-229272"|"Serious Assault - Investigation: C18-229228"|"Drug Offence – Arrest: C18-229322"|"Aggravated Assault – Arrest: C18-226912"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/10oct/2018_10_16.aspx"|"October 16, 2018"|"Commercial Robbery – Arrest: C18-228398"|"Assault Peace Officer – Arrest: C18-228407"|"Carjacking - Investigation: C18-228383"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/10oct/2018_10_15.aspx"|"October 15, 2018"|"Historic Sexual Assault Investigation – Arrest: R18-23422"|"High-Risk Sex Offenders - Arrested"|"Winnipeg Police Service Drug and Alcohol Policy"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/10oct/2018_10_11.aspx"|"October 11, 2018"|"Child Sexual Abuse Imagery – Arrest: R18-65043"|"Strongarm Robbery & Assault – Investigation: C18-224510 & C18-224525"|"Firearms – Arrest: C18-224522"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/10oct/2018_10_10.aspx"|"October 10, 2018"|"Fraud – Arrest: R17-86169"|"Firearm/Drugs – Arrest: R18-66814"|"Mischiefs/Thefts – Arrests: C18-222811"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/10oct/2018_10_09.aspx"|"October 9, 2018"|"Landlord Information Session – North District area"|"Thefts/Robbery – Arrest: E18-18528"|"PROJECT RETURN"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/10oct/2018_10_08.aspx"|"October 8, 2018"|"Stolen Vehicle - Arrests: C18-221376"|"Carjacking/Assault Police Officer - Arrest: C18-222148"|"Stolen Vehicle/Assault Police Officer - Arrests: R18-66472"|"Stolen Vehicle - Arrest: C18-222168"|"Drugs/Weapon - Arrest: C18-221682"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/10oct/2018_10_07.aspx"|"October 7, 2018"|"Assault with a Weapon - Investigation: C18-221578"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/10oct/2018_10_05.aspx"|"October 5, 2018"|"Community Notification – High-Risk Sex Offender"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/10oct/2018_10_04.aspx"|"October 4, 2018"|"Officer Involved Shooting: C18-218735"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/10oct/2018_10_03.aspx"|"October 3, 2018"|"Community Notification – High-Risk Sex Offender"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/10oct/2018_10_02.aspx"|"October 2, 2018"|"Robbery - Arrests: C18-216691"|"Suspicious Death – Investigation: C18-214543"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/10oct/2018_10_01.aspx"|"October 1, 2018"|"Robbery - Arrests: C18-216028"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/11nov/2018_11_30.aspx"|"November 30, 2018"|"2018 Festive Season Checkstop Program"|"Assault Peace Officer – Public Assistance Requested: C17-270271"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/11nov/2018_11_29.aspx"|"November 29, 2018"|"Robbery - Arrest: C18-226297"|"Thelma Krull Homicide Investigation – Update: C15-145099"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/11nov/2018_11_28.aspx"|"November 28, 2018"|"Homicide - Arrest: C18-257312"|"Carjacking - Investigation: C18-263030"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/11nov/2018_11_27.aspx"|"November 27, 2018"|"Suspicious Person: C18-262446"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/11nov/2018_11_26.aspx"|"November 26, 2018"|"Missing Person: Mark Hughes - R18- 76090 - Located"|"Public Advisory - Doorstep Thefts"|"Motor Vehicle Collision – Public Assistance Requested: C18-258857"|"Firearm – Arrest: R18-79822"|"Firearm – Arrest: C18-261106"|"Animal Incident: C18-260631"|"Firearms – Arrest: C18-261298"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/11nov/2018_11_25.aspx"|"November 25, 2018"|"Robbery - Public Assistance Requested: C18-215358"|"Arson - Arrest: C18-259917"|"Firearm - Arrest: C18-260055"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/11nov/2018_11_24.aspx"|"November 24, 2018"|"Court Order Violation - Public Assistance Requested: R18-77965"|"Firearm - Arrest: C18-259746"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/11nov/2018_11_23.aspx"|"November 23, 2018"|"Robbery - Arrests: C180243199"|"Hear Me Too: End Violence Against Women and Girls"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/11nov/2018_11_22.aspx"|"November 22, 2018"|"Robbery - Arrests: C180257528"|"Weapons - Arrests: C180256775"|"Robbery - Arrests/Male Wanted: C180250268"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/11nov/2018_11_21.aspx"|"November 21, 2018"|"Carjacking – Investigation: C18-257077"|"Robbery – Arrests: C18-238078"|"Aggravated Assault – Arrests: C18-226442"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/11nov/2018_11_20.aspx"|"November 20, 2018"|"Sexual Assaults – Arrest: R18-55826/R18-22567"|"Commercial Break & Enter - Arrests: C180256536"|"Commercial Break & Enter - Arrests: C180255776"|"Robbery - Arrests: C180256290"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/11nov/2018_11_19.aspx"|"November 19, 2018"|"Robbery – Arrests: C18-255079"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/11nov/2018_11_18.aspx"|"November 18, 2018"|"Fatal Motor Vehicle/Pedestrian Collision – Public Assistance Requested: C18-254186"|"Fatal Motor Vehicle Collision: C18-254422"|"Threats – Arrest: C18-254814"|"Assault Peace Officers – Arrest: C18-254705"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/11nov/2018_11_17.aspx"|"November 17, 2018"|"Motor Vehicle/Pedestrian Collision: C18-254186"|"Motor Vehicle Collision: C18-254422"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/11nov/2018_11_16.aspx"|"November 16, 2018"|"Drugs & Guns – Arrests: C18-252274"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/11nov/2018_11_15.aspx"|"November 15, 2018"|"Weapons – Arrest: C18-252112"|"Stolen Vehicle/Resist Peace Officer – Arrests: C18-252482"|"Robbery – Arrest: C18-252177"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/11nov/2018_11_14.aspx"|"November 14, 2018"|"Robbery – Investigation: C18-251711"|"Commercial Break & Enter – Public Assistance Requested: C18-233950"|"Fraud/Scam – Public Advisory"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/11nov/2018_11_13.aspx"|"November 13, 2018"|"Robbery – Arrests: C18-249686"|"Robbery - Investigation: C18-250758"|"Stolen Vehicle – Arrest: R18-76587"|"Drug Offence – Arrest: C18-250933"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/11nov/2018_11_12.aspx"|"November 12, 2018"|"Robbery/Aggravated Assault – Arrests: C18-248829"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/11nov/2018_11_11.aspx"|"November 11, 2018"|"Homicide – Arrest: C18-248849"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/11nov/2018_11_10.aspx"|"November 10, 2018"|"Drugs & Weapons Investigation – Arrest: C18-248169"|"Police Follow – Arrest: C18-248752"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/11nov/2018_11_09.aspx"|"November 9, 2018"|"MISSING PERSON – Dylan SCHWARK: R18-75669"|"Shooting Incidents – Arrest Update: C18-246555"|"Firearms – Arrests: C18-247283"|"Drug – Arrest: C18-247503"|"Drug – Arrest: C18-247074"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/11nov/2018_11_08.aspx"|"November 8, 2018"|"Shooting - Investigation: C1824304"|"Robbery - Arrest: C18-246699"|"Homicide - Arrest: C18-246300"|"Shooting Incidents – Arrest: C18-246555"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/11nov/2018_11_07.aspx"|"November 7, 2018"|"Aggravated Assault Investigation – Public Assistance Requested: C18-245594"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/11nov/2018_11_06.aspx"|"November 6, 2018"|"Suspicious Package – Investigation: C18-245129"|"Robbery - Investigation: C18-245560"|"Shooting - Investigation: C18244947"|"Robbery - Investigation: C18-245565"|"Aggravated Assault - Investigation: C18-238078"|"Missing Person: Michelle GROZELLE R18-70561 - Located"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/11nov/2018_11_05.aspx"|"November 5, 2018"|"Suspicious Package – Investigation: C18-245129"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/11nov/2018_11_04.aspx"|"November 4, 2018"|"Assault with a Weapon - Arrest: C18-243975"|"Drug Offence - Arrest: C18-243119"|"Weapons - Arrest: C18-243931"|"Aggravated Assault - Arrest: C18-197729"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/11nov/2018_11_03.aspx"|"November 3, 2018"|"Armed and Barricaded - Update/Arrests: C18-242322"|"Weapons/Fraud Investigation - Arrests: C18-241812"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/11nov/2018_11_02.aspx"|"November 2, 2018"|"Armed and Barricaded - Investigation: C18-242322"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/11nov/2018_11_01.aspx"|"November 1, 2018"|"Project Riverbank "Inter-Provincial Illicit Drug Network Dismantled""|"Assault - Arrests: C18-241095"|"Drug - Arrest: C18-158642"|"MISSING PERSON – Madison MORRISSEAU – R180063100"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/12dec/2018_12_27.aspx"|"December 27, 2018"|"Homicide Investigation – Update: C18-284981"|"Homicide Investigation – Public Assistance Requested: C18-279036"|"Weapons — Arrests: C18-285978"|"Weapons — Arrests: C18-286058"|"Weapons — Arrests: C18-285605"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/12dec/2018_12_26.aspx"|"December 26, 2018"|"Attempt Murder - C18-284937"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/12dec/2018_12_25.aspx"|"December 25, 2018"|"Homicide - Investigation: C18-284981"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/12dec/2018_12_24.aspx"|"December 24, 2018"|"Carjacking — Arrest: C18-283739"|"Possession of Stolen Vehicle — Arrest: R18-87164"|"Commercial Robbery – Arrest: C18-283963"|"2018 Festive Season Checkstop Program – Week 3 Results"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/12dec/2018_12_23.aspx"|"December 23, 2018"|"Firearm/Drug Offences - Arrest: C18-283206"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/12dec/2018_12_21.aspx"|"December 21, 2018"|"Public Assistance Requested – High-Risk Sex Offender"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/12dec/2018_12_20.aspx"|"December 20, 2018"|"New Options to Online Crime Reporting System"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/12dec/2018_12_19.aspx"|"December 19, 2018"|"Commercial Break & Enters – Arrest: C18-199463"|"Property Crimes Investigation – Arrests: R18-86198"|"Homicide – Public Assistance Requested: C18-279036"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/12dec/2018_12_18.aspx"|"December 18, 2018"|"Firearm Incident – Public Assistance Requested: C18-271667"|"Homicide – Investigation: C18-279036"|"Firearms/Drug Offences – Arrests: C18-278544"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/12dec/2018_12_17.aspx"|"December 17, 2018"|"Update: Suspicious Male Circumstances — Public Safety Advisory"|"Robbery — Arrests: C180277733"|"Drugs — Arrest: C180278240"|"2018 Festive Season Checkstop Program – Week 2 Results"|"Mandatory Alcohol Screening"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/12dec/2018_12_16.aspx"|"December 16, 2018"|"Carjacking - Arrest: C18-275024"|"Residential Break and Enter/Firearm – Arrest: C18-277520"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/12dec/2018_12_14.aspx"|"December 14, 2018"|"Suspicious Male Circumstances — Public Safety Advisory"|"Drug Trafficking Investigation – Arrest: C18-275375"|"Missing Person — Located: C18-275892"|"Suspicious Death – Investigation: C18-273168"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/12dec/2018_12_13.aspx"|"December 13, 2018"|"Robbery — Arrests: C18-274547"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/12dec/2018_12_12.aspx"|"December 12, 2018"|"2018 Festive Season Checkstop Program – Week 1 Results"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/12dec/2018_12_11.aspx"|"December 11, 2018"|"Stolen Vehicle and Drug Offence – Arrests: C18-273599"|"Firearm and Drug Offence – Arrest: C18-273642"|"Firearm and Drug Offence – Arrest: C18-273468"|"Cop Shop 2018"|"Carjacking/Fraud - Public Assistance Requested: C18-251711"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/12dec/2018_12_10.aspx"|"December 10, 2018"|"Firearm Incident - Public Assistance Requested: C18-271667"|"Stolen Vehicle – Arrest: C18-272656"|"Numerous Break and Enters - Arrest: C18-272189"|"Frauds – Arrest: R18-42423"|"Drug Offence/Officer Injured – Arrest: C18-271600"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/12dec/2018_12_09.aspx"|"December 9, 2018"|"Motor Vehicle Collision - Investigation: C18-270916"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/12dec/2018_12_08.aspx"|"December 8, 2018"|"Sexual Assault - Investigation: C18-271329"|"Homicide – Arrest: C18-270356"|"Weapons – Arrest: C18-271124"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/12dec/2018_12_07.aspx"|"December 7, 2018"|"Assault with a Weapon - Arrest: C18-270031"|"Arson - Arrest: C18-202355"|"Drug - Arrest: C18-269710"|"Robbery - Arrest: R18-67759"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/12dec/2018_12_06.aspx"|"December 6, 2018"|"Weapons - Arrest: C18-268854"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2018/12dec/2018_12_04.aspx"|"December 4, 2018"|"Firearms - Arrest: C18-267539"|"Firearm – Arrest: C18-267245"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2017/01jan/2017_01_31.aspx"|"January 31, 2017"|"Update - Homicide Arrest – C17-13701"|"Stabbing Investigations - Arrest - C17-0021744"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2017/01jan/2017_01_30.aspx"|"January 30, 2017"|"Found Property - Large Sum of Money - R16-0096095"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2017/01jan/2017_01_27.aspx"|"January 27, 2017"|"Homicide Update– Arrest: C16-247965"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
"https://winnipeg.ca/police/press/2017/01jan/2017_01_26.aspx"|"January 26, 2017"|"Robbery Arrest – C17-17568"|"Was this information helpful?"|"How can we make this web page better?"|"Ces renseignements sont-ils utiles?"|"Comment pourrait-on améliorer cette page Web?"
